0,0.000000,0.000000,0.000000,6246493
1,0.000000,0.000000,0.000000,5322058
2,0.000000,0.000000,0.000000,5849929
3,0.000000,0.000000,0.000000,5783117
4,0.000000,0.000000,0.000000,4210776
5,0.000000,0.000000,0.000000,5855122
6,0.000000,0.000000,0.000000,5191758
7,0.000000,0.000000,0.000000,4667724
8,0.000000,0.000000,0.000000,4994383
9,0.000000,0.000000,0.000000,6777494
10,0.000000,0.000000,0.000000,5064028
11,0.000000,0.000000,0.000000,5192551
12,0.000000,0.000000,0.000000,4275005
13,0.000000,0.000000,0.000000,4798799
14,0.000000,0.000000,0.000000,4995161
15,0.000000,0.000000,0.000000,5062472
16,0.000000,0.000000,0.000000,5390412
17,0.000000,0.000000,0.000000,5590362
18,0.000000,0.000000,0.000000,5390935
19,0.000000,0.000000,0.000000,5322316
20,0.000000,0.000000,0.000000,5128017
21,0.000000,0.000000,0.000000,4800844
22,0.000000,0.000000,0.000000,5390151
23,0.000000,0.000000,0.000000,5260616
24,0.000000,0.000000,0.000000,5454670
25,0.000000,0.000000,0.000000,5258824
26,0.000000,0.000000,0.000000,5257041
27,0.000000,0.000000,0.000000,4604999
28,0.000000,0.000000,0.000000,5324088
29,0.000000,0.000000,0.000000,5258324
30,0.000000,0.000000,0.000000,4996457
31,0.000000,0.000000,0.000000,4997454
32,0.000000,0.000000,0.000000,4536914
33,0.000000,0.000000,0.000000,5388610
34,0.000000,0.000000,0.000000,4995140
35,0.000000,0.000000,0.000000,4864054
36,0.000000,0.000000,0.000000,4538680
37,0.000000,0.000000,0.000000,4537158
38,0.000000,0.000000,0.000000,3945803
39,0.000000,0.000000,0.000000,4340780
40,0.000000,0.000000,0.000000,3812936
41,0.000000,0.000000,0.000000,4337712
42,0.000000,0.000000,0.000000,4402503
43,0.000000,0.000000,0.000000,3684417
44,0.000000,0.000000,0.000000,3747143
45,0.000000,0.000000,0.000000,3551550
46,0.000000,0.000000,0.000000,3290938
47,0.000000,0.000000,0.000000,3880506
48,0.000000,0.000000,0.000000,3027548
49,0.000000,0.000000,0.000000,3551788
50,0.000000,0.000000,0.000000,3421243
51,0.000000,0.000000,0.000000,2501934
52,0.000000,0.000000,0.000000,2105397
53,0.000000,0.000000,0.000000,2890526
54,0.000000,0.000000,0.000000,1906210
55,0.000000,0.000000,0.000000,3222578
56,0.000000,0.000000,0.000000,3018753
57,0.000000,0.000000,0.000000,4802381
58,0.000000,0.000000,0.000000,5259583
59,0.000000,0.000000,0.000000,4142415
60,0.000000,0.000000,0.000000,3550281
61,0.000000,0.000000,0.000000,3420991
