0,0.000000,0.000000,0.000000,5787224
1,0.000000,0.000000,0.000000,6116478
2,0.000000,0.000000,0.000000,5190994
3,0.000000,0.000000,0.000000,4931147
4,0.000000,0.000000,0.000000,4930874
5,0.000000,0.000000,0.000000,4272967
6,0.000000,0.000000,0.000000,3682119
7,0.000000,0.000000,0.000000,3746102
8,0.000000,0.000000,0.000000,3944258
9,0.000000,0.000000,0.000000,3878966
10,0.000000,0.000000,0.000000,4665159
11,0.000000,0.000000,0.000000,5057117
12,0.000000,0.000000,0.000000,3879485
13,0.000000,0.000000,0.000000,4534604
14,0.000000,0.000000,0.000000,4341074
15,0.000000,0.000000,0.000000,3946051
16,0.000000,0.000000,0.000000,4600134
17,0.000000,0.000000,0.000000,4338252
18,0.000000,0.000000,0.000000,3815503
19,0.000000,0.000000,0.000000,4731977
20,0.000000,0.000000,0.000000,4340306
21,0.000000,0.000000,0.000000,4273751
22,0.000000,0.000000,0.000000,4536897
23,0.000000,0.000000,0.000000,4338252
24,0.000000,0.000000,0.000000,3943496
25,0.000000,0.000000,0.000000,4209472
26,0.000000,0.000000,0.000000,4273473
27,0.000000,0.000000,0.000000,4074826
28,0.000000,0.000000,0.000000,4338248
29,0.000000,0.000000,0.000000,4272963
30,0.000000,0.000000,0.000000,4141112
31,0.000000,0.000000,0.000000,3877942
32,0.000000,0.000000,0.000000,3943226
33,0.000000,0.000000,0.000000,3746122
34,0.000000,0.000000,0.000000,3879743
35,0.000000,0.000000,0.000000,4205383
36,0.000000,0.000000,0.000000,3679838
37,0.000000,0.000000,0.000000,3746360
38,0.000000,0.000000,0.000000,3090491
39,0.000000,0.000000,0.000000,3156029
40,0.000000,0.000000,0.000000,3088166
41,0.000000,0.000000,0.000000,2828605
42,0.000000,0.000000,0.000000,3089711
43,0.000000,0.000000,0.000000,3415624
44,0.000000,0.000000,0.000000,2236480
45,0.000000,0.000000,0.000000,2891821
46,0.000000,0.000000,0.000000,2630706
47,0.000000,0.000000,0.000000,2629167
48,0.000000,0.000000,0.000000,2627623
49,0.000000,0.000000,0.000000,2234924
50,0.000000,0.000000,0.000000,2365441
51,0.000000,0.000000,0.000000,2039335
52,0.000000,0.000000,0.000000,1383726
53,0.000000,0.000000,0.000000,1117993
54,0.000000,0.000000,0.000000,1575170
55,0.000000,0.000000,0.000000,2759725
56,0.000000,0.000000,0.000000,2168855
57,0.000000,0.000000,0.000000,3160130
58,0.000000,0.000000,0.000000,3420737
59,0.000000,0.000000,0.000000,3223350
60,0.000000,0.000000,0.000000,1382187
61,0.000000,0.000000,0.000000,1578524
62,0.000000,0.000000,0.000000,2363697
63,0.000000,0.000000,0.000000,1839445
64,0.000000,0.000000,0.000000,1120541
65,0.000000,0.000000,0.000000,1970991
66,0.000000,0.000000,0.000000,1578809
67,0.000000,0.000000,0.000000,2294531
68,0.000000,0.000000,0.000000,1639426
69,0.000000,0.000000,0.000000,1704705
70,0.000000,0.000000,0.000000,1770534
71,0.000000,0.000000,0.000000,1966593
72,0.000000,0.000000,0.000000,1377031
73,0.000000,0.000000,0.000000,787457
74,0.000000,0.000000,0.000000,1704705
75,0.000000,0.000000,0.000000,1114883
76,0.000000,0.000000,0.000000,1573634
77,0.000000,0.000000,0.000000,1311489
78,0.000000,0.000000,0.000000,1049097
79,0.000000,0.000000,0.000000,1508099
80,0.000000,0.000000,0.000000,1246493
81,0.000000,0.000000,0.000000,1377537
82,0.000000,0.000000,0.000000,1704961
83,0.000000,0.000000,0.000000,1444353
84,0.000000,0.000000,0.000000,1246248
85,0.000000,0.000000,0.000000,985089
86,0.000000,0.000000,0.000000,655617
87,0.000000,0.000000,0.000000,131330
88,0.000000,0.000000,0.000000,131329
89,0.000000,0.000000,0.000000,66305
90,0.000000,0.000000,0.000000,131329
91,0.000000,0.000000,0.000000,66051
92,0.000000,0.000000,0.000000,65794
93,0.000000,0.000000,0.000000,65793
94,0.000000,0.000000,0.000000,262401
95,0.000000,0.000000,0.000000,65793
96,0.000000,0.000000,0.000000,65793
97,0.000000,0.000000,0.000000,65793
98,0.000000,0.000000,0.000000,66049
99,0.000000,0.000000,0.000000,65793
100,0.000000,0.000000,0.000000,65796
101,0.000000,0.000000,0.000000,131329
102,0.000000,0.000000,0.000000,131329
103,0.000000,0.000000,0.000000,262402
104,0.000000,0.000000,0.000000,655628
105,0.000000,0.000000,0.000000,525314
106,0.000000,0.000000,0.000000,328962
107,0.000000,0.000000,0.000000,461825
108,0.000000,0.000000,0.000000,459521
109,0.000000,0.000000,0.000000,590849
110,0.000000,0.000000,0.000000,592129
111,0.000000,0.000000,0.000000,396291
112,0.000000,0.000000,0.000000,1442819
113,0.000000,0.000000,0.000000,527364
114,0.000000,0.000000,0.000000,591917
115,0.000000,0.000000,0.000000,197889
116,0.000000,0.000000,0.000000,395521
117,0.000000,0.000000,0.000000,656385
118,0.000000,0.000000,0.000000,328449
119,0.000000,0.000000,0.000000,197660
120,0.000000,0.000000,0.000000,198407
121,0.000000,0.000000,0.000000,328454
122,0.000000,0.000000,0.000000,131595
123,0.000000,0.000000,0.000000,131843
124,0.000000,0.000000,0.000000,198150
125,0.000000,0.000000,0.000000,329237
126,0.000000,0.000000,0.000000,133377
127,0.000000,0.000000,0.000000,67842
128,0.000000,0.000000,0.000000,459780
129,0.000000,0.000000,0.000000,131603
130,0.000000,0.000000,0.000000,131597
131,0.000000,0.000000,0.000000,196865
132,0.000000,0.000000,0.000000,66306
133,0.000000,0.000000,0.000000,66050
134,0.000000,0.000000,0.000000,66049
