0,0.000000,0.000000,0.000000,5919842
1,0.000000,0.000000,0.000000,5855842
2,0.000000,0.000000,0.000000,6249314
3,0.000000,0.000000,0.000000,6051708
4,0.000000,0.000000,0.000000,6051937
5,0.000000,0.000000,0.000000,6183013
6,0.000000,0.000000,0.000000,6249059
7,0.000000,0.000000,0.000000,6248288
8,0.000000,0.000000,0.000000,6116444
9,0.000000,0.000000,0.000000,6052196
10,0.000000,0.000000,0.000000,5987948
11,0.000000,0.000000,0.000000,6249326
12,0.000000,0.000000,0.000000,6119539
13,0.000000,0.000000,0.000000,6578298
14,0.000000,0.000000,0.000000,6905704
15,0.000000,0.000000,0.000000,7430264
16,0.000000,0.000000,0.000000,7560818
17,0.000000,0.000000,0.000000,7037300
18,0.000000,0.000000,0.000000,7565163
19,0.000000,0.000000,0.000000,7956590
20,0.000000,0.000000,0.000000,7956092
21,0.000000,0.000000,0.000000,8022905
22,0.000000,0.000000,0.000000,8023676
23,0.000000,0.000000,0.000000,8350079
24,0.000000,0.000000,0.000000,8547433
25,0.000000,0.000000,0.000000,8154243
26,0.000000,0.000000,0.000000,8613736
27,0.000000,0.000000,0.000000,8876411
28,0.000000,0.000000,0.000000,8876160
29,0.000000,0.000000,0.000000,8221304
30,0.000000,0.000000,0.000000,8614018
31,0.000000,0.000000,0.000000,8940920
32,0.000000,0.000000,0.000000,9073797
33,0.000000,0.000000,0.000000,8942202
34,0.000000,0.000000,0.000000,9074811
35,0.000000,0.000000,0.000000,8875644
36,0.000000,0.000000,0.000000,9138561
37,0.000000,0.000000,0.000000,9138301
38,0.000000,0.000000,0.000000,9203326
39,0.000000,0.000000,0.000000,9139314
40,0.000000,0.000000,0.000000,9008243
41,0.000000,0.000000,0.000000,8614788
42,0.000000,0.000000,0.000000,8678530
43,0.000000,0.000000,0.000000,9139070
44,0.000000,0.000000,0.000000,9202823
45,0.000000,0.000000,0.000000,9269374
46,0.000000,0.000000,0.000000,9335168
47,0.000000,0.000000,0.000000,9399938
48,0.000000,0.000000,0.000000,9465983
49,0.000000,0.000000,0.000000,8811128
50,0.000000,0.000000,0.000000,9335174
